====== H (10) into Ni-20Cr+FLiNaK-5%EuF3        =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer  1 : Ni-20Cr
Layer Width =     3.E+05 A ;
  Layer # 1- Density = 8.969E22 atoms/cm3 = 8.522 g/cm3
  Layer # 1- Ni = 77.9 Atomic Percent = 79.9 Mass Percent
  Layer # 1- Cr = 22.0 Atomic Percent = 20.0 Mass Percent
Layer  2 : FLiNaK-5%EuF3
Layer Width =     2.E+05 A ;
  Layer # 2- Density = 5.575E22 atoms/cm3 = 1.971 g/cm3
  Layer # 2- Li = 22.7 Atomic Percent = 7.42 Mass Percent
  Layer # 2- Na = 5.63 Atomic Percent = 6.07 Mass Percent
  Layer # 2-  K = 20.5 Atomic Percent = 37.7 Mass Percent
  Layer # 2- Eu = .51  Atomic Percent = 3.64 Mass Percent
  Layer # 2-  F = 50.5 Atomic Percent = 45.0 Mass Percent
====================================================================
 Total Ions calculated =99999.00
 Total Target Vacancies     = 29 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
335000.E+00  1408.01E-08  2635.04E-08  
340000.E+00  1517.22E-08  2909.98E-08  
345000.E+00  1642.42E-08  2943.64E-08  
350000.E+00  1827.42E-08  2886.38E-08  
355000.E+00  2153.02E-08  3739.62E-08  
360000.E+00  2550.63E-08  3846.92E-08  
365000.E+00  3105.83E-08  3957.66E-08  
370000.E+00  3928.24E-08  5006.21E-08  
375000.E+00  5011.85E-08  5966.90E-08  
380000.E+00  6418.06E-08  6776.19E-08  
385000.E+00  8084.28E-08  8057.89E-08  
390000.E+00  9546.10E-08  8569.23E-08  
395000.E+00  1086.49E-07  9025.13E-08  
400000.E+00  1199.41E-07  9146.52E-08  
405000.E+00  1214.85E-07  9110.01E-08  
410000.E+00  1186.93E-07  8387.69E-08  
415000.E+00  1073.17E-07  7435.73E-08  
420000.E+00  9441.49E-08  6210.42E-08  
425000.E+00  7552.88E-08  4775.17E-08  
430000.E+00  5723.66E-08  3497.38E-08  
435000.E+00  4067.04E-08  2366.33E-08  
440000.E+00  2691.83E-08  1519.77E-08  
445000.E+00  1720.02E-08  1017.75E-08  
450000.E+00  1038.61E-08  5523.54E-09  
455000.E+00  6388.06E-09  3267.61E-09  
460000.E+00  3188.03E-09  1682.49E-09  
465000.E+00  1400.01E-09  7451.05E-10  
470000.E+00  6780.07E-10  3758.65E-10  
475000.E+00  2380.02E-10  8910.16E-11  
480000.E+00  1280.01E-10  4950.64E-11  
485000.E+00  1800.02E-11  3906.72E-12  
490000.E+00  0000.00E+00  0000.00E+00  
495000.E+00  0000.00E+00  0000.00E+00  
500000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  3  eV/Vacancy
